timestamp,open,high,low,close,volume,price_change,spike_detected,anomaly_type,log_timestamp
2026-07-28 04:10:00,0.855345,0.855425,0.855345,0.855375,765,3.50735668064317e-05,True,spike,2026-07-29 06:10:02
2026-07-28 04:15:00,0.855375,0.855375,0.855295,0.8553,948,-8.768084173615964e-05,True,spike,2026-07-29 06:10:02
2026-07-28 04:20:00,0.855305,0.855345,0.85529,0.855345,516,5.2613118204147824e-05,True,spike,2026-07-29 06:10:02
2026-07-28 04:25:00,0.85534,0.85535,0.855295,0.8553,627,-5.261035020964755e-05,True,spike,2026-07-29 06:10:02
2026-07-28 04:45:00,0.855305,0.855325,0.855195,0.855205,415,-0.00012860758901700464,True,spike,2026-07-29 06:10:02
2026-07-28 04:55:00,0.855205,0.855235,0.855155,0.855165,525,-5.261865506722696e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:00:00,0.855155,0.855165,0.855065,0.855075,638,-0.0001052428478713896,True,spike,2026-07-29 06:10:02
2026-07-28 05:05:00,0.855065,0.855105,0.855015,0.855025,775,-5.8474402830133165e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:10:00,0.85503,0.855115,0.855015,0.855095,712,8.186895120032567e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:15:00,0.855095,0.855175,0.85508,0.855145,594,5.847303515982283e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:20:00,0.85515,0.855185,0.85511,0.855125,644,-2.3387846505573684e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:25:00,0.85512,0.855175,0.8551,0.85514,552,1.7541295132206258e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:30:00,0.855145,0.85527,0.855115,0.855235,816,0.00011109292045752284,True,spike,2026-07-29 06:10:02
2026-07-28 05:35:00,0.855235,0.855285,0.855215,0.855265,489,3.5078077955219555e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:40:00,0.85526,0.85529,0.85521,0.855225,559,-4.6769130035761997e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:45:00,0.855225,0.85534,0.855215,0.85531,696,9.938904966522166e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:50:00,0.855315,0.85535,0.85528,0.85529,708,-2.3383334697424374e-05,True,spike,2026-07-29 06:10:02
2026-07-28 05:55:00,0.85529,0.85537,0.855255,0.855355,341,7.599761484411438e-05,True,spike,2026-07-29 06:10:02
2026-07-28 06:00:00,0.85536,0.85546,0.855315,0.85546,760,0.0001227560486580792,True,spike,2026-07-29 06:10:02
2026-07-28 06:05:00,0.855455,0.855475,0.855355,0.85541,853,-5.844808640964594e-05,True,spike,2026-07-29 06:10:02
